"NFactura","Fecha","IDProducto","Cantidad"
"571328",40833.4770833333,"22049-25",25
"571328",40833.4770833333,"22812-24",24
"571328",40833.4770833333,"22813-12",12
"571328",40833.4770833333,"22580-6",6
"571328",40833.4770833333,"35953-48",48
"571328",40833.4770833333,"22296-12",12
"571328",40833.4770833333,"22337-24",24
"571328",40833.4770833333,"22339-96",96
"571328",40833.4770833333,"23222-12",12
"571328",40833.4770833333,"35970-12",12
"571556",40834.3916666667,"23545-25",25
"571556",40834.3916666667,"20712-10",10
"571556",40834.3916666667,"23199-10",10
"571556",40834.3916666667,"23388-4",4
"571556",40834.3916666667,"23432-12",12
"571556",40834.3916666667,"23433-12",12
"571556",40834.3916666667,"22865-12",12
"571556",40834.3916666667,"22504-1",1
"571556",40834.3916666667,"23298-3",3
"571556",40834.3916666667,"22318-6",6
"571556",40834.3916666667,"84347-6",6
"571556",40834.3916666667,"22144-6",6
"571556",40834.3916666667,"20750-4",4
"571556",40834.3916666667,"16235-60",60
"571556",40834.3916666667,"20718-10",10
"571556",40834.3916666667,"23311-6",6
"571556",40834.3916666667,"20726-10",10
"571556",40834.3916666667,"22326-12",12
"571556",40834.3916666667,"21680-12",12
"571556",40834.3916666667,"84997B-4",4
"571556",40834.3916666667,"21238-8",8
"571556",40834.3916666667,"20675-8",8
"571556",40834.3916666667,"20674-8",8
"571556",40834.3916666667,"23204-10",10
"571556",40834.3916666667,"22175-6",6
"571556",40834.3916666667,"22176-6",6
"571556",40834.3916666667,"22779-4",4
"571556",40834.3916666667,"23108-2",2
"571556",40834.3916666667,"23082-6",6
"571556",40834.3916666667,"22319-12",12
"571565",40834.4291666667,"21843-2",2
"571565",40834.4291666667,"21974-12",12
"571565",40834.4291666667,"84988-12",12
"571565",40834.4291666667,"23494-6",6
"571565",40834.4291666667,"22130-12",12
"571565",40834.4291666667,"21213-24",24
"571565",40834.4291666667,"22083-6",6
"571565",40834.4291666667,"22627-2",2
"571565",40834.4291666667,"22141-6",6
"571658",40834.5333333333,"23382-8",8
"571658",40834.5333333333,"23493-10",10
"571658",40834.5333333333,"23494-3",3
"571658",40834.5333333333,"23510-20",20
"571658",40834.5333333333,"21212-24",24
"571658",40834.5333333333,"22423-16",16
"571658",40834.5333333333,"22621-12",12
"571658",40834.5333333333,"23240-12",12
"571658",40834.5333333333,"23353-24",24
"571658",40834.5333333333,"23437-12",12
"571658",40834.5333333333,"23354-12",12
"571658",40834.5333333333,"22144-6",6
"571658",40834.5333333333,"21871-12",12
"571658",40834.5333333333,"20719-20",20
"571658",40834.5333333333,"22355-20",20
"571658",40834.5333333333,"22867-12",12
"571658",40834.5333333333,"22865-12",12
"571658",40834.5333333333,"20973-48",48
"571658",40834.5333333333,"22419-36",36
"571658",40834.5333333333,"21731-12",12
"571658",40834.5333333333,"20971-12",12
"571724",40835.3472222222,"23360-12",12
"571724",40835.3472222222,"22583-6",6
"571724",40835.3472222222,"22984-12",12
"571724",40835.3472222222,"22986-25",25
"571724",40835.3472222222,"22946-2",2
"571724",40835.3472222222,"22580-3",3
"571724",40835.3472222222,"22734-6",6
"571724",40835.3472222222,"23410-2",2
"571724",40835.3472222222,"20685-2",2
"571724",40835.3472222222,"48184-2",2
"571724",40835.3472222222,"22726-4",4
"571724",40835.3472222222,"22727-4",4
"571724",40835.3472222222,"22326-6",6
"571724",40835.3472222222,"22134-12",12
"571724",40835.3472222222,"22135-12",12
"571724",40835.3472222222,"22215-2",2
"571724",40835.3472222222,"21871-12",12
"571724",40835.3472222222,"22915-12",12
"571724",40835.3472222222,"85227-12",12
"571724",40835.3472222222,"16161G-25",25
"571724",40835.3472222222,"22396-12",12
"571724",40835.3472222222,"22398-12",12
"571724",40835.3472222222,"22403-12",12
"571724",40835.3472222222,"22400-12",12
"571724",40835.3472222222,"22402-12",12
"571724",40835.3472222222,"85032C-12",12
"571724",40835.3472222222,"85017B-12",12
"571724",40835.3472222222,"22423-3",3
"571724",40835.3472222222,"21039-6",6
"571724",40835.3472222222,"21706-4",4
"571724",40835.3472222222,"21710-4",4
"571724",40835.3472222222,"22278-3",3
"571724",40835.3472222222,"21485-3",3
"571724",40835.3472222222,"84029G-4",4
"571724",40835.3472222222,"71279-6",6
"571729",40835.4048611111,"23210-144",144
"571729",40835.4048611111,"23211-144",144
"571729",40835.4048611111,"23212-144",144
"571729",40835.4048611111,"23213-144",144
"571739",40835.4395833333,"23702-1",1
"571824",40835.4923611111,"23493-10",10
"571824",40835.4923611111,"23494-3",3
"571824",40835.4923611111,"23514-6",6
"571824",40835.4923611111,"23511-6",6
"571824",40835.4923611111,"23513-6",6
"571824",40835.4923611111,"23512-6",6
"571824",40835.4923611111,"23515-6",6
"571824",40835.4923611111,"23517-6",6
"571824",40835.4923611111,"22355-10",10
"571824",40835.4923611111,"20723-10",10
"571824",40835.4923611111,"23388-4",4
"571824",40835.4923611111,"23389-4",4
"571824",40835.4923611111,"23392-6",6
"571824",40835.4923611111,"20719-10",10
"571824",40835.4923611111,"20712-10",10
"571824",40835.4923611111,"20726-10",10
"571824",40835.4923611111,"22326-12",12
"571824",40835.4923611111,"21680-12",12
"571824",40835.4923611111,"22029-12",12
"571824",40835.4923611111,"22045-25",25
"571824",40835.4923611111,"22382-10",10
"571824",40835.4923611111,"22629-12",12
"571824",40835.4923611111,"23256-4",4
"571824",40835.4923611111,"23346-12",12
"571824",40835.4923611111,"22303-6",6
"571824",40835.4923611111,"23199-10",10
"571824",40835.4923611111,"22815-12",12
"571824",40835.4923611111,"22895-6",6
"571824",40835.4923611111,"23204-10",10
"571824",40835.4923611111,"23206-10",10
"571824",40835.4923611111,"22716-12",12
"571824",40835.4923611111,"22973-12",12
"571824",40835.4923611111,"22711-25",25
"571824",40835.4923611111,"22077-24",24
"571824",40835.4923611111,"22078-10",10
"571824",40835.4923611111,"23004-24",24
"571824",40835.4923611111,"21121-24",24
"571824",40835.4923611111,"23288-8",8
"571824",40835.4923611111,"23286-8",8
"571824",40835.4923611111,"23191-12",12
"571824",40835.4923611111,"20750-2",2
"571824",40835.4923611111,"20682-6",6
"571824",40835.4923611111,"21668-12",12
"571824",40835.4923611111,"23254-4",4
"571824",40835.4923611111,"23350-12",12
"571824",40835.4923611111,"22865-24",24
"571824",40835.4923611111,"21669-12",12
"571824",40835.4923611111,"23033-12",12
"571824",40835.4923611111,"23035-12",12
"571824",40835.4923611111,"23000-24",24
"571824",40835.4923611111,"22025-12",12
"571824",40835.4923611111,"22037-12",12
"571824",40835.4923611111,"22051-25",25
"571824",40835.4923611111,"23545-25",25
"571824",40835.4923611111,"16161U-25",25
"571824",40835.4923611111,"22706-25",25
"571824",40835.4923611111,"21731-24",24
"571824",40835.4923611111,"22467-36",36
"571824",40835.4923611111,"22328-6",6
"571824",40835.4923611111,"21704-12",12
"571824",40835.4923611111,"21915-12",12
"571824",40835.4923611111,"23559-6",6
"571824",40835.4923611111,"21990-12",12
"571824",40835.4923611111,"22556-12",12
"571824",40835.4923611111,"22976-12",12
"571824",40835.4923611111,"23287-8",8
"571824",40835.4923611111,"23285-8",8
"571824",40835.4923611111,"21238-8",8
"571824",40835.4923611111,"21240-8",8
"571824",40835.4923611111,"22466-12",12
"571824",40835.4923611111,"23292-8",8
"571824",40835.4923611111,"23290-8",8
"571824",40835.4923611111,"22212-6",6
"571824",40835.4923611111,"22423-4",4
"571824",40835.4923611111,"20749-2",2
"571824",40835.4923611111,"22714-12",12
"571824",40835.4923611111,"22814-12",12
"571824",40835.4923611111,"22817-12",12
"571824",40835.4923611111,"22331-8",8
"571904",40835.6118055556,"20979-16",16
"571904",40835.6118055556,"16045-100",100
"571904",40835.6118055556,"22326-6",6
"571904",40835.6118055556,"21116-3",3
"571904",40835.6118055556,"22325-3",3
"C571928",40835.6972222222,"23494--5",-5
"572054",40836.5215277778,"22845-2",2
"572054",40836.5215277778,"22077-24",24
"572054",40836.5215277778,"22734-24",24
"572054",40836.5215277778,"23021-4",4
"572054",40836.5215277778,"22628-4",4
"572054",40836.5215277778,"22624-2",2
"572054",40836.5215277778,"22452-6",6
"572054",40836.5215277778,"22908-12",12
"572054",40836.5215277778,"22966-24",24
"572054",40836.5215277778,"22189-4",4
"572060",40836.5361111111,"21232-12",12
"572060",40836.5361111111,"22067-12",12
"572060",40836.5361111111,"22892-12",12
"572060",40836.5361111111,"37447-12",12
"572061",40836.5368055556,"22492-36",36
"572061",40836.5368055556,"22355-10",10
"572061",40836.5368055556,"22551-12",12
"572061",40836.5368055556,"22749-4",4
"572061",40836.5368055556,"22750-4",4
"572061",40836.5368055556,"21988-12",12
"572061",40836.5368055556,"21094-24",24
"572061",40836.5368055556,"23388-4",4
"572061",40836.5368055556,"22467-24",24
"572061",40836.5368055556,"23392-12",12
"572061",40836.5368055556,"21881-12",12
"572061",40836.5368055556,"21883-12",12
"572061",40836.5368055556,"22817-12",12
"572061",40836.5368055556,"16161U-25",25
"572061",40836.5368055556,"22045-25",25
"572061",40836.5368055556,"22556-12",12
"572061",40836.5368055556,"22704-25",25
"572061",40836.5368055556,"23389-4",4
"572061",40836.5368055556,"22274-6",6
"572061",40836.5368055556,"23506-20",20
"572061",40836.5368055556,"23510-20",20
"572061",40836.5368055556,"22332-8",8
"572061",40836.5368055556,"22331-8",8
"572061",40836.5368055556,"21989-12",12
"572061",40836.5368055556,"21080-12",12
"572061",40836.5368055556,"21124-24",24
"572061",40836.5368055556,"22568-4",4
"572061",40836.5368055556,"22147-12",12
"572061",40836.5368055556,"22150-6",6
"572061",40836.5368055556,"22489-24",24
"572061",40836.5368055556,"22554-12",12
"572061",40836.5368055556,"21914-12",12
"572061",40836.5368055556,"21915-12",12
"572061",40836.5368055556,"22751-4",4
"572061",40836.5368055556,"22423-1",1
"572061",40836.5368055556,"21209-12",12
"572061",40836.5368055556,"21207-12",12
"572061",40836.5368055556,"21206-12",12
"572061",40836.5368055556,"21380-6",6
"572061",40836.5368055556,"22246-12",12
"572061",40836.5368055556,"22779-4",4
"572061",40836.5368055556,"22780-4",4
"572061",40836.5368055556,"21125-12",12
"572061",40836.5368055556,"22629-12",12
"572134",40837.4256944444,"23395-44",44
"572134",40837.4256944444,"23396-44",44
"572134",40837.4256944444,"23427-60",60
"572134",40837.4256944444,"21277-1",1
"572134",40837.4256944444,"23406-2",2
"572134",40837.4256944444,"22625-2",2
"572134",40837.4256944444,"23360-12",12
"572134",40837.4256944444,"21615-12",12
"572134",40837.4256944444,"21620-12",12
"572134",40837.4256944444,"22452-6",6
"572134",40837.4256944444,"22446-6",6
"572241",40837.6388888889,"21481-4",4
"572241",40837.6388888889,"22114-4",4
"572241",40837.6388888889,"22865-12",12
"572241",40837.6388888889,"22867-12",12
"572241",40837.6388888889,"22834-12",12
"572241",40837.6388888889,"15056BL-6",6
"572241",40837.6388888889,"15056N-6",6
"572241",40837.6388888889,"15056P-6",6
"572241",40837.6388888889,"85054-6",6
"C572275",40839.4041666667,"22423--1",-1
"C572275",40839.4041666667,"71279--1",-1
"C572488",40840.58125,"22972--1",-1
"C572488",40840.58125,"22556--12",-12
"C572488",40840.58125,"22636--2",-2
"572559",40841.3638888889,"23104-2",2
"572559",40841.3638888889,"23356-6",6
"572559",40841.3638888889,"22966-12",12
"572559",40841.3638888889,"22489-24",24
"572559",40841.3638888889,"23571-12",12
"572559",40841.3638888889,"22992-12",12
"572559",40841.3638888889,"23506-20",20
"572559",40841.3638888889,"22620-12",12
"572559",40841.3638888889,"23353-12",12
"572559",40841.3638888889,"22952-24",24
"572559",40841.3638888889,"22734-12",12
"572559",40841.3638888889,"23157-12",12
"572559",40841.3638888889,"23318-12",12
"572559",40841.3638888889,"23349-12",12
"572559",40841.3638888889,"23350-12",12
"572559",40841.3638888889,"23351-12",12
"572559",40841.3638888889,"23344-10",10
"572559",40841.3638888889,"85049A-12",12
"572559",40841.3638888889,"23354-12",12
"572559",40841.3638888889,"22086-12",12
"572559",40841.3638888889,"23319-12",12
"572559",40841.3638888889,"22531-24",24
"572559",40841.3638888889,"22781-2",2
"572560",40841.3645833333,"48184-6",6
"572560",40841.3645833333,"22691-6",6
"572560",40841.3645833333,"22660-4",4
"572560",40841.3645833333,"22555-36",36
"572560",40841.3645833333,"22556-36",36
"572560",40841.3645833333,"84279P-12",12
"572560",40841.3645833333,"22627-4",4
"572560",40841.3645833333,"22624-4",4
"572560",40841.3645833333,"22847-8",8
"572560",40841.3645833333,"22964-12",12
"572894",40842.6104166667,"22624-2",2
"572894",40842.6104166667,"22625-2",2
"572895",40842.6104166667,"22776-3",3
"572895",40842.6104166667,"22135-12",12
"572895",40842.6104166667,"22223-3",3
"C573037",40843.5729166667,"23245--3",-3
"C573037",40843.5729166667,"23368--3",-3
"C573037",40843.5729166667,"23197--6",-6
"C573037",40843.5729166667,"21232--2",-2
"C573037",40843.5729166667,"23294--1",-1
"C573037",40843.5729166667,"23238--2",-2
"C573037",40843.5729166667,"22423--11",-11
"C573037",40843.5729166667,"23198--13",-13
"573106",40843.6284722222,"21249-12",12
"573106",40843.6284722222,"22736-10",10
"573106",40843.6284722222,"22738-10",10
"573106",40843.6284722222,"22593-12",12
"573106",40843.6284722222,"22594-12",12
"573106",40843.6284722222,"22571-12",12
"573106",40843.6284722222,"22572-12",12
"573106",40843.6284722222,"23476-12",12
"573106",40843.6284722222,"23480-8",8
"573106",40843.6284722222,"23474-12",12
"573106",40843.6284722222,"23571-12",12
"573106",40843.6284722222,"23570-12",12
"573136",40843.7083333333,"22727-8",8
"573136",40843.7083333333,"20979-16",16
"573136",40843.7083333333,"22625-4",4
"573136",40843.7083333333,"23213-12",12
"573136",40843.7083333333,"21916-24",24
"573136",40843.7083333333,"22423-5",5
"573136",40843.7083333333,"23210-24",24
"573136",40843.7083333333,"23212-12",12
"573136",40843.7083333333,"21485-3",3
"C573187",40844.4847222222,"22627--1",-1
"573284",40844.6020833333,"22571-12",12
"573284",40844.6020833333,"22625-2",2
"573284",40844.6020833333,"23247-6",6
"573284",40844.6020833333,"22579-24",24
"573284",40844.6020833333,"84946-12",12
"573284",40844.6020833333,"23515-6",6
"573284",40844.6020833333,"22077-12",12
"573289",40844.6138888889,"23245-4",4
"573289",40844.6138888889,"23307-24",24
"573289",40844.6138888889,"20712-20",20
"573289",40844.6138888889,"21931-10",10
"573289",40844.6138888889,"23356-3",3
"573289",40844.6138888889,"23358-6",6
"573289",40844.6138888889,"20719-10",10
"573289",40844.6138888889,"23204-10",10
"573289",40844.6138888889,"22356-10",10
"573289",40844.6138888889,"21429-8",8
"573289",40844.6138888889,"23118-4",4
"573289",40844.6138888889,"84600-2",2
"573289",40844.6138888889,"21787-24",24
"573289",40844.6138888889,"22113-12",12
"573289",40844.6138888889,"21481-8",8
"573289",40844.6138888889,"84030E-4",4
"573289",40844.6138888889,"22423-8",8
"573289",40844.6138888889,"22892-12",12
"573289",40844.6138888889,"23173-2",2
"573289",40844.6138888889,"22865-12",12
"573289",40844.6138888889,"22505-4",4
"573289",40844.6138888889,"23375-10",10
"573289",40844.6138888889,"23437-12",12
"573289",40844.6138888889,"16169E-25",25
"573289",40844.6138888889,"22704-25",25
"573289",40844.6138888889,"22986-25",25
"573289",40844.6138888889,"23545-25",25
"573289",40844.6138888889,"22076-12",12
"573289",40844.6138888889,"22077-12",12
"573289",40844.6138888889,"85049E-12",12
"573289",40844.6138888889,"85049C-12",12
"573289",40844.6138888889,"85049G-12",12
"573289",40844.6138888889,"85049H-12",12
"573289",40844.6138888889,"23566-12",12
"573289",40844.6138888889,"23564-12",12
"573289",40844.6138888889,"23459-2",2
"573289",40844.6138888889,"22728-8",8
"573289",40844.6138888889,"22730-8",8
"573289",40844.6138888889,"22727-8",8
"573289",40844.6138888889,"22725-8",8
"573289",40844.6138888889,"22726-8",8
"573417",40847.3722222222,"16016-10",10
"573417",40847.3722222222,"16169E-25",25
"573417",40847.3722222222,"23434-10",10
"573417",40847.3722222222,"23263-12",12
"573417",40847.3722222222,"23266-12",12
"573417",40847.3722222222,"23265-12",12
"573417",40847.3722222222,"23414-1",1
"573417",40847.3722222222,"23090-12",12
"573417",40847.3722222222,"23037-12",12
"573417",40847.3722222222,"22326-6",6
"573417",40847.3722222222,"84836-12",12
"573417",40847.3722222222,"84832-12",12
"573417",40847.3722222222,"20846-12",12
"573417",40847.3722222222,"22908-12",12
"573424",40847.4201388889,"21986-144",144
"573424",40847.4201388889,"85099B-10",10
"573430",40847.4430555556,"23569-4",4
"573430",40847.4430555556,"22189-8",8
"573430",40847.4430555556,"21672-12",12
"573430",40847.4430555556,"23035-6",6
"573430",40847.4430555556,"23247-6",6
"573430",40847.4430555556,"21217-2",2
"573430",40847.4430555556,"85014B-3",3
"573430",40847.4430555556,"22558-12",12
"573430",40847.4430555556,"22628-4",4
"573430",40847.4430555556,"22505-4",4
"573430",40847.4430555556,"22507-4",4
"573430",40847.4430555556,"22333-8",8
"573430",40847.4430555556,"22138-3",3
"573430",40847.4430555556,"22139-3",3
"573430",40847.4430555556,"21880-12",12
"573430",40847.4430555556,"85053-6",6
"573430",40847.4430555556,"20679-3",3
"573430",40847.4430555556,"15056BL-6",6
"573430",40847.4430555556,"23240-6",6
"573629",40847.6458333333,"21108-18",18
"573629",40847.6458333333,"22163-24",24
"573629",40847.6458333333,"22508-4",4
"573629",40847.6458333333,"22734-6",6
"573629",40847.6458333333,"23273-12",12
"C574061",40849.5958333333,"22779--12",-12
"574071",40849.6229166667,"23079-2",2
"574071",40849.6229166667,"23439-12",12
"574071",40849.6229166667,"22867-12",12
"574071",40849.6229166667,"22138-3",3
"574071",40849.6229166667,"22720-3",3
"574071",40849.6229166667,"22423-1",1
"574071",40849.6229166667,"23031-6",6
"574071",40849.6229166667,"23032-6",6
"574071",40849.6229166667,"84832-12",12
"574071",40849.6229166667,"23084-6",6
"574097",40850.4138888889,"22621-12",12
"574097",40850.4138888889,"23347-12",12
"574097",40850.4138888889,"23346-12",12
"574097",40850.4138888889,"23392-6",6
"574097",40850.4138888889,"22551-12",12
"574097",40850.4138888889,"23108-4",4
"574097",40850.4138888889,"23289-8",8
"574097",40850.4138888889,"23291-8",8
"574097",40850.4138888889,"23345-12",12
"574097",40850.4138888889,"23254-4",4
"574097",40850.4138888889,"23256-4",4
"574097",40850.4138888889,"23319-24",24
"574097",40850.4138888889,"22419-48",48
"574097",40850.4138888889,"23113-6",6
"574097",40850.4138888889,"23388-4",4
"574097",40850.4138888889,"23174-4",4
"574097",40850.4138888889,"23245-32",32
"574097",40850.4138888889,"23100-12",12
"574097",40850.4138888889,"23101-12",12
"574097",40850.4138888889,"23102-12",12
"574097",40850.4138888889,"23559-18",18
"574097",40850.4138888889,"23368-16",16
"574097",40850.4138888889,"23240-6",6
"574097",40850.4138888889,"23198-12",12
"574097",40850.4138888889,"23155-36",36
"574097",40850.4138888889,"23475-12",12
"574097",40850.4138888889,"23474-12",12
"574097",40850.4138888889,"23473-12",12
"574255",40850.5722222222,"22222-3",3
"574255",40850.5722222222,"21207-12",12
"574255",40850.5722222222,"21874-12",12
"574255",40850.5722222222,"21206-12",12
"C574347",40851.4361111111,"23427--1",-1
"C574347",40851.4361111111,"23395--3",-3
"574653",40853.4791666667,"22079-10",10
"574653",40853.4791666667,"22082-20",20
"574653",40853.4791666667,"22080-10",10
"574653",40853.4791666667,"22737-20",20
"574653",40853.4791666667,"22739-20",20
"574653",40853.4791666667,"23294-128",128
"574653",40853.4791666667,"23308-48",48
"574653",40853.4791666667,"21212-48",48
"574653",40853.4791666667,"23309-48",48
"574653",40853.4791666667,"21977-48",48
"574653",40853.4791666667,"21976-48",48
"574653",40853.4791666667,"22732-36",36
"574653",40853.4791666667,"22733-36",36
"574679",40853.5263888889,"22554-36",36
"574679",40853.5263888889,"22556-36",36
"574679",40853.5263888889,"22993-24",24
"574679",40853.5263888889,"23392-6",6
"574679",40853.5263888889,"21264-12",12
"574679",40853.5263888889,"23348-12",12
"574679",40853.5263888889,"22139-12",12
"574679",40853.5263888889,"22551-36",36
"574679",40853.5263888889,"84375-12",12
"574679",40853.5263888889,"22964-6",6
"574679",40853.5263888889,"21918-24",24
"574679",40853.5263888889,"20719-20",20
"574679",40853.5263888889,"23204-20",20
"574713",40853.6013888889,"23489-6",6
"574713",40853.6013888889,"23582-10",10
"574713",40853.6013888889,"23077-40",40
"574713",40853.6013888889,"23245-4",4
"574713",40853.6013888889,"22989-6",6
"574713",40853.6013888889,"23234-6",6
"574713",40853.6013888889,"23247-6",6
"574713",40853.6013888889,"22654-3",3
"574713",40853.6013888889,"22557-12",12
"574713",40853.6013888889,"22551-12",12
"574869",40854.5305555556,"22594-12",12
"574869",40854.5305555556,"23215-12",12
"574869",40854.5305555556,"23317-2",2
"574869",40854.5305555556,"21668-12",12
"574869",40854.5305555556,"21671-12",12
"574869",40854.5305555556,"21672-24",24
"574869",40854.5305555556,"22629-12",12
"574869",40854.5305555556,"23031-6",6
"574869",40854.5305555556,"22467-6",6
"574869",40854.5305555556,"23148-12",12
"574869",40854.5305555556,"22892-12",12
"574869",40854.5305555556,"22326-6",6
"574869",40854.5305555556,"21484-4",4
"574869",40854.5305555556,"21485-3",3
"574869",40854.5305555556,"22727-4",4
"574885",40854.5840277778,"23473-12",12
"574885",40854.5840277778,"23476-12",12
"574885",40854.5840277778,"23480-8",8
"574885",40854.5840277778,"23569-8",8
"574885",40854.5840277778,"23571-12",12
"574885",40854.5840277778,"23570-12",12
"574885",40854.5840277778,"23084-48",48
"574885",40854.5840277778,"21914-12",12
"574885",40854.5840277778,"22554-12",12
"C575064",40855.5270833333,"23494--1",-1
"C575064",40855.5270833333,"22467--8",-8
"C575064",40855.5270833333,"22212--1",-1
"C575064",40855.5270833333,"21669--1",-1
"C575064",40855.5270833333,"20749--1",-1
"C575064",40855.5270833333,"20712--2",-2
"C575082",40855.5625,"21843--4",-4
"C575082",40855.5625,"22720--1",-1
"C575082",40855.5625,"23243--1",-1
"C575082",40855.5625,"23245--2",-2
"C575082",40855.5625,"79191C--12",-12
"C575082",40855.5625,"22352--1",-1
"C575082",40855.5625,"22326--3",-3
"C575082",40855.5625,"22978--6",-6
"C575082",40855.5625,"22558--6",-6
"C575082",40855.5625,"22492--12",-12
"C575150",40855.6701388889,"23368--3",-3
"C575150",40855.6701388889,"23347--12",-12
"C575150",40855.6701388889,"23291--1",-1
"C575150",40855.6701388889,"23289--1",-1
"C575150",40855.6701388889,"23245--6",-6
"C575150",40855.6701388889,"23240--3",-3
"C575150",40855.6701388889,"23198--9",-9
"C575223",40856.48125,"22973--1",-1
"575352",40856.6222222222,"22236-12",12
"575352",40856.6222222222,"22776-12",12
"575352",40856.6222222222,"22220-12",12
"575352",40856.6222222222,"21124-24",24
"575352",40856.6222222222,"21122-24",24
"575498",40857.4111111111,"47559B-12",12
"C575592",40857.5069444444,"22080--10",-10
"C575592",40857.5069444444,"22079--10",-10
"575713",40857.7423611111,"20712-10",10
"575713",40857.7423611111,"22331-8",8
"575713",40857.7423611111,"22333-8",8
"575713",40857.7423611111,"21428-4",4
"575713",40857.7423611111,"21430-4",4
"575713",40857.7423611111,"22736-10",10
"575713",40857.7423611111,"21880-24",24
"575713",40857.7423611111,"22556-12",12
"575713",40857.7423611111,"22555-12",12
"575713",40857.7423611111,"22551-12",12
"575713",40857.7423611111,"22328-6",6
"575713",40857.7423611111,"23433-12",12
"575713",40857.7423611111,"23474-12",12
"575713",40857.7423611111,"23475-12",12
"575732",40858.3465277778,"15056BL-6",6
"575732",40858.3465277778,"15056N-6",6
"575732",40858.3465277778,"15056P-3",3
"575732",40858.3465277778,"22867-12",12
"575732",40858.3465277778,"22865-12",12
"575732",40858.3465277778,"21481-4",4
"575732",40858.3465277778,"22114-4",4
"575732",40858.3465277778,"23485-1",1
"575733",40858.35625,"20749-2",2
"575733",40858.35625,"21509-12",12
"575733",40858.35625,"22025-12",12
"575733",40858.35625,"21506-12",12
"575733",40858.35625,"22717-12",12
"575733",40858.35625,"84380-12",12
"575733",40858.35625,"21354-12",12
"575733",40858.35625,"21217-5",5
"575733",40858.35625,"22551-12",12
"575733",40858.35625,"22554-12",12
"575733",40858.35625,"22505-4",4
"575733",40858.35625,"22964-12",12
"575733",40858.35625,"84375-12",12
"575750",40858.4368055556,"85061W-24",24
"575750",40858.4368055556,"72817-24",24
"575750",40858.4368055556,"35599D-6",6
"575750",40858.4368055556,"85099B-10",10
"575750",40858.4368055556,"21811-48",48
"575750",40858.4368055556,"20679-18",18
"575750",40858.4368055556,"20712-10",10
"575750",40858.4368055556,"85014B-18",18
"575787",40858.4708333333,"22629-12",12
"575787",40858.4708333333,"23368-16",16
"575787",40858.4708333333,"22636-2",2
"575787",40858.4708333333,"23254-4",4
"575787",40858.4708333333,"84997C-4",4
"575787",40858.4708333333,"22271-6",6
"575787",40858.4708333333,"23439-12",12
"575787",40858.4708333333,"22418-24",24
"575787",40858.4708333333,"21124-24",24
"575787",40858.4708333333,"22705-25",25
"575787",40858.4708333333,"22708-25",25
"575787",40858.4708333333,"22303-6",6
"575787",40858.4708333333,"22302-6",6
"575787",40858.4708333333,"23292-8",8
"575787",40858.4708333333,"23291-8",8
"575787",40858.4708333333,"23289-8",8
"575787",40858.4708333333,"21882-12",12
"575787",40858.4708333333,"21881-12",12
"575787",40858.4708333333,"21883-12",12
"575787",40858.4708333333,"21884-12",12
"575787",40858.4708333333,"23392-6",6
"575787",40858.4708333333,"23569-4",4
"575787",40858.4708333333,"16169E-25",25
"575787",40858.4708333333,"22273-6",6
"575787",40858.4708333333,"22899-6",6
"575787",40858.4708333333,"22556-12",12
"575787",40858.4708333333,"23084-6",6
"575787",40858.4708333333,"22274-6",6
"575787",40858.4708333333,"22551-12",12
"C575839",40858.4861111111,"22554--12",-12
"C575839",40858.4861111111,"22551--11",-11
"575886",40858.58125,"22029-12",12
"575886",40858.58125,"22688-1",1
"575886",40858.58125,"23480-9",9
"575886",40858.58125,"21175-2",2
"575886",40858.58125,"22898-2",2
"575886",40858.58125,"21245-8",8
"575886",40858.58125,"23207-2",2
"575886",40858.58125,"23206-2",2
"575886",40858.58125,"23583-2",2
"575886",40858.58125,"20727-2",2
"575886",40858.58125,"20674-8",8
"575886",40858.58125,"22534-10",10
"575886",40858.58125,"23201-3",3
"575886",40858.58125,"20713-3",3
"575886",40858.58125,"21931-3",3
"575886",40858.58125,"23581-3",3
"575886",40858.58125,"23199-3",3
"575886",40858.58125,"22379-3",3
"575886",40858.58125,"23396-2",2
"575886",40858.58125,"20750-1",1
"575886",40858.58125,"23389-2",2
"575886",40858.58125,"23284-2",2
"575886",40858.58125,"22114-2",2
"575886",40858.58125,"22112-1",1
"575886",40858.58125,"22866-2",2
"575886",40858.58125,"22867-2",2
"575886",40858.58125,"20975-12",12
"575886",40858.58125,"20973-8",8
"575886",40858.58125,"20974-4",4
"575886",40858.58125,"22327-2",2
"575886",40858.58125,"21210-2",2
"575886",40858.58125,"21974-2",2
"575886",40858.58125,"22331-3",3
"575886",40858.58125,"22333-3",3
"575886",40858.58125,"22621-6",6
"575886",40858.58125,"21355-1",1
"575886",40858.58125,"22201-2",2
"575886",40858.58125,"22200-2",2
"575886",40858.58125,"22199-2",2
"575886",40858.58125,"21354-1",1
"575886",40858.58125,"21354-1",1
"575886",40858.58125,"21355-1",1
"575886",40858.58125,"22652-4",4
"575886",40858.58125,"22619-3",3
"575886",40858.58125,"21731-12",12
"575886",40858.58125,"85049G-3",3
"575886",40858.58125,"85049H-2",2
"575886",40858.58125,"85049E-5",5
"575886",40858.58125,"21058-4",4
"575886",40858.58125,"21975-12",12
"575886",40858.58125,"21212-12",12
"575886",40858.58125,"21213-6",6
"575886",40858.58125,"23309-6",6
"575886",40858.58125,"21976-6",6
"575886",40858.58125,"84991-6",6
